,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
80,2021-02-04T01:00:00.000000000Z,1095,13939.3,13959.7,13938.8,13959.3,13937.3,13957.3,13936.7,13957.3,13941.3,13962.7,13940.3,13961.3
81,2021-02-04T02:00:00.000000000Z,524,13959.3,13981.2,13959.3,13974.7,13957.8,13979.7,13957.2,13972.7,13960.8,13983.5,13960.8,13976.7
82,2021-02-04T03:00:00.000000000Z,1562,13975.2,13978.5,13918.8,13921.3,13972.7,13976.0,13916.3,13919.3,13977.7,13981.3,13921.0,13923.3
83,2021-02-04T04:00:00.000000000Z,758,13920.8,13933.5,13916.5,13920.2,13919.3,13931.3,13913.7,13918.7,13922.3,13936.0,13918.7,13921.7
84,2021-02-04T05:00:00.000000000Z,1181,13920.2,13926.7,13912.8,13924.3,13919.2,13924.8,13910.7,13922.3,13921.2,13929.7,13913.8,13926.3
85,2021-02-04T06:00:00.000000000Z,1377,13923.8,13956.7,13908.8,13950.8,13922.3,13955.3,13905.8,13949.3,13925.3,13958.7,13911.0,13952.3
86,2021-02-04T07:00:00.000000000Z,3302,13951.2,13955.8,13917.2,13948.2,13950.2,13954.7,13916.0,13946.5,13952.2,13958.0,13918.1,13950.0
87,2021-02-04T08:00:00.000000000Z,14664,13948.8,14020.0,13942.6,14001.2,13947.5,14019.2,13941.6,14000.4,13950.0,14021.1,13943.0,14002.1
88,2021-02-04T09:00:00.000000000Z,7168,14000.8,14006.2,13959.6,13962.0,14000.3,14005.8,13958.9,13961.2,14001.2,14006.9,13960.0,13962.9
89,2021-02-04T10:00:00.000000000Z,6453,13961.8,13994.6,13953.2,13994.2,13961.3,13994.1,13952.4,13993.4,13962.2,13995.1,13953.7,13995.1
90,2021-02-04T11:00:00.000000000Z,5675,13993.8,14006.6,13955.6,13956.0,13993.3,14006.1,13954.9,13955.2,13994.2,14007.1,13956.0,13956.9
91,2021-02-04T12:00:00.000000000Z,6299,13956.2,13984.0,13956.0,13976.2,13955.8,13983.3,13954.9,13975.4,13956.7,13984.9,13956.7,13977.1
92,2021-02-04T13:00:00.000000000Z,5586,13976.2,14001.6,13966.6,13987.0,13975.8,14001.1,13965.9,13986.2,13976.7,14002.1,13967.0,13987.9
93,2021-02-04T14:00:00.000000000Z,11003,13986.8,14011.8,13970.6,14009.6,13986.3,14011.1,13969.9,14009.1,13987.2,14012.6,13971.0,14010.0
94,2021-02-04T15:00:00.000000000Z,17898,14009.0,14065.6,13993.6,14054.2,14008.6,14065.1,13992.9,14053.4,14009.5,14066.1,13994.0,14055.1
95,2021-02-04T16:00:00.000000000Z,11610,14053.8,14070.6,14041.8,14049.8,14053.3,14070.1,14040.8,14048.9,14054.2,14071.1,14042.6,14050.6
96,2021-02-04T17:00:00.000000000Z,3708,14049.8,14059.2,14042.2,14047.0,14048.5,14058.4,14041.0,14045.8,14051.0,14060.3,14043.1,14048.3
97,2021-02-04T18:00:00.000000000Z,2225,14047.4,14061.8,14047.2,14055.8,14046.2,14060.9,14046.0,14054.9,14048.7,14063.0,14048.1,14056.6
98,2021-02-04T19:00:00.000000000Z,1185,14055.8,14066.0,14055.0,14056.8,14054.5,14064.9,14053.8,14055.9,14057.0,14067.3,14056.1,14057.6
99,2021-02-04T20:00:00.000000000Z,2365,14057.6,14064.0,14041.6,14060.6,14056.7,14062.9,14040.5,14059.7,14058.4,14065.3,14042.4,14061.4
100,2021-02-05T00:00:00.000000000Z,913,14056.5,14070.0,14045.8,14052.8,14054.0,14067.8,14043.3,14050.8,14059.0,14073.3,14048.0,14054.8
101,2021-02-05T01:00:00.000000000Z,1165,14053.5,14080.5,14046.5,14078.6,14051.5,14079.2,14044.0,14077.7,14055.5,14082.2,14048.7,14079.4
102,2021-02-05T02:00:00.000000000Z,629,14079.0,14087.6,14070.0,14076.0,14078.1,14086.7,14068.5,14074.0,14079.8,14089.3,14071.0,14078.0
103,2021-02-05T03:00:00.000000000Z,504,14076.2,14079.7,14067.3,14073.2,14074.7,14078.7,14064.8,14071.7,14077.7,14081.2,14069.3,14074.7
104,2021-02-05T04:00:00.000000000Z,526,14073.2,14082.0,14072.8,14076.2,14071.2,14081.0,14070.3,14074.7,14075.2,14084.2,14074.7,14077.7
105,2021-02-05T05:00:00.000000000Z,803,14076.2,14092.5,14072.8,14091.0,14075.2,14091.3,14071.2,14090.0,14077.2,14094.0,14074.0,14092.0
106,2021-02-05T06:00:00.000000000Z,757,14090.8,14100.2,14085.0,14086.0,14089.3,14098.5,14084.0,14085.0,14092.3,14102.2,14086.0,14087.0
107,2021-02-05T07:00:00.000000000Z,2463,14085.8,14100.6,14065.8,14092.0,14084.3,14099.7,14064.8,14090.8,14087.3,14101.5,14066.6,14093.3
108,2021-02-05T08:00:00.000000000Z,11717,14092.4,14094.0,14034.8,14062.6,14090.2,14092.8,14034.2,14062.1,14094.7,14095.3,14035.2,14063.0
109,2021-02-05T09:00:00.000000000Z,9136,14062.2,14113.6,14049.8,14090.2,14061.4,14113.1,14049.2,14089.4,14063.1,14114.1,14050.2,14091.1
110,2021-02-05T10:00:00.000000000Z,6735,14090.2,14109.6,14077.6,14079.6,14089.8,14109.1,14076.9,14079.1,14090.7,14110.1,14078.0,14080.0
111,2021-02-05T11:00:00.000000000Z,6393,14079.8,14111.6,14079.2,14095.2,14078.9,14111.1,14078.4,14094.4,14080.6,14112.1,14079.7,14096.1
112,2021-02-05T12:00:00.000000000Z,5744,14094.8,14106.0,14084.8,14099.6,14094.3,14105.5,14084.2,14099.1,14095.2,14106.9,14085.2,14100.0
113,2021-02-05T13:00:00.000000000Z,6354,14099.8,14100.2,14076.0,14082.2,14098.9,14099.8,14074.9,14081.4,14100.6,14100.9,14076.7,14083.1
114,2021-02-05T14:00:00.000000000Z,9639,14082.2,14087.0,14043.6,14049.6,14081.8,14086.3,14043.1,14049.1,14082.7,14087.9,14044.0,14050.0
115,2021-02-05T15:00:00.000000000Z,13979,14049.2,14069.2,14010.6,14062.0,14048.4,14068.8,14009.9,14061.2,14050.1,14069.9,14011.0,14062.9
116,2021-02-05T16:00:00.000000000Z,7690,14062.2,14068.0,14035.6,14038.2,14061.8,14066.9,14034.9,14037.0,14062.7,14069.5,14036.0,14039.5
117,2021-02-05T17:00:00.000000000Z,3297,14037.8,14059.0,14031.0,14058.0,14036.9,14057.9,14029.8,14056.8,14038.6,14060.3,14032.1,14059.3
118,2021-02-05T18:00:00.000000000Z,2126,14057.8,14059.8,14039.8,14040.8,14056.9,14058.9,14038.5,14039.9,14058.6,14061.0,14040.6,14041.6
119,2021-02-05T19:00:00.000000000Z,1557,14040.0,14058.6,14037.6,14051.8,14039.2,14057.7,14036.5,14050.5,14040.9,14060.0,14038.4,14053.0
120,2021-02-05T20:00:00.000000000Z,2787,14052.2,14080.8,14042.0,14070.6,14051.4,14079.5,14040.8,14068.8,14053.1,14082.3,14043.1,14072.3
121,2021-02-08T00:00:00.000000000Z,1867,14094.5,14164.7,14094.5,14144.8,14091.0,14163.0,14091.0,14143.3,14098.0,14166.7,14097.7,14146.3
122,2021-02-08T01:00:00.000000000Z,1146,14144.3,14186.0,14141.3,14172.5,14142.3,14185.1,14139.0,14170.0,14146.3,14187.3,14142.7,14175.0
123,2021-02-08T02:00:00.000000000Z,986,14172.3,14185.7,14163.5,14184.2,14170.3,14184.2,14161.2,14182.7,14174.3,14187.7,14164.5,14185.7
124,2021-02-08T03:00:00.000000000Z,588,14184.7,14192.5,14168.8,14171.8,14183.7,14191.0,14165.8,14170.3,14185.7,14194.3,14170.5,14173.3
125,2021-02-08T04:00:00.000000000Z,622,14171.8,14175.7,14156.3,14160.7,14170.8,14174.0,14154.3,14159.2,14172.8,14178.0,14158.0,14162.2
126,2021-02-08T05:00:00.000000000Z,745,14160.7,14169.0,14145.5,14158.0,14158.7,14167.5,14143.7,14157.0,14162.7,14171.0,14147.0,14159.0
127,2021-02-08T06:00:00.000000000Z,955,14158.2,14167.7,14154.5,14159.2,14156.7,14166.7,14152.7,14157.2,14159.7,14169.7,14155.4,14161.2
128,2021-02-08T07:00:00.000000000Z,2642,14158.3,14158.3,14129.8,14147.2,14155.8,14156.6,14128.5,14146.0,14160.8,14160.8,14130.6,14148.5
