,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
150,2007-09-25T21:00:00.000000000Z,20315,804.908,814.096,804.809,810.429,804.908,814.096,804.809,810.429,804.908,814.096,804.809,810.429
151,2007-09-26T21:00:00.000000000Z,16172,810.230,815.649,809.736,813.763,810.230,815.649,809.736,813.763,810.230,815.649,809.736,813.763
152,2007-09-27T21:00:00.000000000Z,18752,813.366,816.883,803.865,805.558,813.366,816.883,803.865,805.558,813.366,816.883,803.865,805.558
153,2007-09-30T21:00:00.000000000Z,20508,806.262,827.398,803.894,824.716,806.262,827.398,803.894,824.716,806.262,827.398,803.894,824.716
154,2007-10-01T21:00:00.000000000Z,16337,824.816,834.019,824.123,830.341,824.816,834.019,824.123,830.341,824.816,834.019,824.123,830.341
155,2007-10-02T21:00:00.000000000Z,17114,830.440,832.571,824.219,828.105,830.440,832.571,824.219,828.105,830.440,832.571,824.219,828.105
156,2007-10-03T21:00:00.000000000Z,12151,828.205,831.926,824.561,829.651,828.205,831.926,824.561,829.651,828.205,831.926,824.561,829.651
157,2007-10-04T21:00:00.000000000Z,19077,829.751,849.005,828.571,845.823,829.751,849.005,828.571,845.823,829.751,849.005,828.571,845.823
158,2007-10-07T21:00:00.000000000Z,11602,845.936,846.769,837.323,840.812,845.936,846.769,837.323,840.812,845.936,846.769,837.323,840.812
159,2007-10-08T21:00:00.000000000Z,15767,840.713,848.427,837.872,847.236,840.713,848.427,837.872,847.236,840.713,848.427,837.872,847.236
160,2007-10-09T21:00:00.000000000Z,16092,847.037,847.736,839.519,845.997,847.037,847.736,839.519,845.997,847.037,847.736,839.519,845.997
161,2007-10-10T21:00:00.000000000Z,25737,846.097,854.106,831.215,835.897,846.097,854.106,831.215,835.897,846.097,854.106,831.215,835.897
162,2007-10-11T21:00:00.000000000Z,20676,835.798,845.894,833.731,843.515,835.798,845.894,833.731,843.515,835.798,845.894,833.731,843.515
163,2007-10-14T21:00:00.000000000Z,26035,843.926,845.121,824.956,834.519,843.926,845.121,824.956,834.519,843.926,845.121,824.956,834.519
164,2007-10-15T21:00:00.000000000Z,21858,834.419,834.820,823.604,828.100,834.419,834.820,823.604,828.100,834.419,834.820,823.604,828.100
165,2007-10-16T21:00:00.000000000Z,26811,828.000,834.012,815.100,828.452,828.000,834.012,815.100,828.452,828.000,834.012,815.100,828.452
166,2007-10-17T21:00:00.000000000Z,21054,828.352,828.651,818.331,825.118,828.352,828.651,818.331,825.118,828.352,828.651,818.331,825.118
167,2007-10-18T21:00:00.000000000Z,34208,825.019,826.217,794.394,795.191,825.019,826.217,794.394,795.191,825.019,826.217,794.394,795.191
168,2007-10-21T21:00:00.000000000Z,36619,795.097,814.670,782.254,813.675,795.097,814.670,782.254,813.675,795.097,814.670,782.254,813.675
169,2007-10-22T21:00:00.000000000Z,26965,813.476,819.404,805.745,813.329,813.476,819.404,805.745,813.329,813.476,819.404,805.745,813.329
170,2007-10-23T21:00:00.000000000Z,40740,813.429,815.457,794.838,814.377,813.429,815.457,794.838,814.377,813.429,815.457,794.838,814.377
171,2007-10-24T21:00:00.000000000Z,38752,814.178,818.201,799.179,813.633,814.178,818.201,799.179,813.633,814.178,818.201,799.179,813.633
172,2007-10-25T21:00:00.000000000Z,24524,814.031,824.245,808.094,823.946,814.031,824.245,808.094,823.946,814.031,824.245,808.094,823.946
173,2007-10-28T21:00:00.000000000Z,20700,823.358,828.277,817.519,822.313,823.358,828.277,817.519,822.313,823.358,828.277,817.519,822.313
174,2007-10-29T21:00:00.000000000Z,21026,822.412,823.446,812.995,815.588,822.412,823.446,812.995,815.588,822.412,823.446,812.995,815.588
175,2007-10-30T21:00:00.000000000Z,33910,815.787,831.584,808.857,827.701,815.787,831.584,808.857,827.701,815.787,831.584,808.857,827.701
176,2007-10-31T21:00:00.000000000Z,42785,827.601,828.707,792.564,793.065,827.601,828.707,792.564,793.065,827.601,828.707,792.564,793.065
177,2007-11-01T21:00:00.000000000Z,46416,792.965,806.757,786.323,798.498,792.965,806.757,786.323,798.498,792.965,806.757,786.323,798.498
178,2007-11-04T22:00:00.000000000Z,36717,798.008,798.008,783.395,788.884,798.008,798.008,783.395,788.884,798.008,798.008,783.395,788.884
179,2007-11-05T22:00:00.000000000Z,28304,788.684,803.690,783.337,802.396,788.684,803.690,783.337,802.396,788.684,803.690,783.337,802.396
180,2007-11-06T22:00:00.000000000Z,39567,802.695,803.095,772.830,773.329,802.695,803.095,772.830,773.329,802.695,803.095,772.830,773.329
