,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
129,2007-01-16T22:00:00.000000000Z,7746,1839.6,1844.0,1824.9,1829.9,1839.6,1844.0,1824.9,1829.9,1839.6,1844.0,1824.9,1829.9
130,2007-01-17T22:00:00.000000000Z,9256,1830.1,1830.6,1788.9,1792.1,1830.1,1830.6,1788.9,1792.1,1830.1,1830.6,1788.9,1792.1
131,2007-01-18T22:00:00.000000000Z,6986,1792.4,1802.5,1787.8,1793.9,1792.4,1802.5,1787.8,1793.9,1792.4,1802.5,1787.8,1793.9
132,2007-01-21T22:00:00.000000000Z,7066,1794.3,1801.9,1771.2,1780.9,1794.3,1801.9,1771.2,1780.9,1794.3,1801.9,1771.2,1780.9
133,2007-01-22T22:00:00.000000000Z,7299,1781.2,1791.3,1771.4,1775.9,1781.2,1791.3,1771.4,1775.9,1781.2,1791.3,1771.4,1775.9
134,2007-01-23T22:00:00.000000000Z,6789,1776.2,1809.9,1775.4,1809.7,1776.2,1809.9,1775.4,1809.7,1776.2,1809.9,1775.4,1809.7
135,2007-01-24T22:00:00.000000000Z,8366,1809.4,1811.7,1773.4,1778.9,1809.4,1811.7,1773.4,1778.9,1809.4,1811.7,1773.4,1778.9
136,2007-01-25T22:00:00.000000000Z,7874,1779.1,1784.5,1762.1,1770.2,1779.1,1784.5,1762.1,1770.2,1779.1,1784.5,1762.1,1770.2
137,2007-01-28T22:00:00.000000000Z,6673,1770.4,1787.7,1764.8,1777.1,1770.4,1787.7,1764.8,1777.1,1770.4,1787.7,1764.8,1777.1
138,2007-01-29T22:00:00.000000000Z,5338,1777.3,1784.2,1771.8,1780.0,1777.3,1784.2,1771.8,1780.0,1777.3,1784.2,1771.8,1780.0
139,2007-01-30T22:00:00.000000000Z,7838,1780.0,1798.4,1763.5,1792.0,1780.0,1798.4,1763.5,1792.0,1780.0,1798.4,1763.5,1792.0
